age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
41,4,9,4,7,4,2,0,40,39,0
20,0,10,4,0,3,4,1,40,39,0
47,4,12,2,10,0,4,1,40,39,1
71,0,10,2,0,0,4,1,20,39,0
41,4,13,4,10,1,4,1,40,39,1
35,4,9,2,14,0,3,1,40,6,0
18,4,9,4,1,3,4,0,40,39,0
23,4,9,0,8,4,4,0,30,39,0
57,4,13,2,4,0,4,1,40,39,0
56,6,2,4,4,1,0,1,65,39,0
25,5,10,4,12,3,4,0,35,39,0
64,0,11,2,0,5,4,0,15,39,0
35,6,13,4,10,3,4,0,40,39,0
61,4,11,2,1,0,4,1,40,39,0
36,7,13,0,10,1,4,0,55,39,0
18,4,8,4,12,3,2,0,15,39,0
21,4,10,3,12,3,2,0,20,39,0
43,0,12,0,0,1,4,0,35,39,0
32,2,9,2,14,0,4,1,40,39,0
52,4,8,2,7,0,4,1,45,39,1
48,4,9,2,3,0,4,1,55,39,0
40,4,13,0,10,1,4,0,40,39,0
35,4,9,2,4,0,4,1,40,39,1
22,0,10,5,0,4,4,0,25,39,0
42,4,9,0,1,1,4,0,40,39,0
60,0,4,6,0,4,4,0,20,39,0
34,4,10,2,7,0,2,1,40,39,0
27,4,12,2,13,0,4,1,40,39,0
47,6,13,4,5,1,4,1,65,39,0
65,6,5,2,3,0,4,1,45,39,0
61,5,14,6,4,4,4,0,99,39,0
18,4,10,4,12,3,4,1,28,39,0
49,0,9,2,0,0,4,1,40,33,0
48,4,16,2,10,0,4,1,45,39,1
26,4,10,4,14,1,2,1,75,39,0
30,4,13,4,12,1,4,1,40,39,0
68,6,9,2,5,0,4,1,50,39,1
23,4,9,2,12,0,4,1,80,39,0
65,6,9,2,4,0,4,1,24,39,0
32,4,13,2,1,0,4,1,44,39,0
44,4,14,2,4,0,4,1,40,39,1
48,2,14,2,10,5,4,0,40,39,1
24,4,11,4,13,1,4,1,45,39,0
58,4,10,4,5,1,4,1,40,39,0
32,2,10,3,10,1,4,1,50,11,0
54,4,14,0,4,1,4,1,50,39,1
35,4,14,4,10,1,4,1,45,39,1
35,4,12,0,4,1,4,0,50,39,0
24,4,9,4,12,3,4,1,40,39,0
50,4,9,2,10,0,4,1,40,39,1
38,6,9,5,3,1,4,1,40,39,0
57,2,9,2,4,0,4,1,40,39,1
38,4,10,4,12,1,4,1,60,39,0
49,4,9,4,3,1,4,1,40,39,0
25,4,13,4,13,3,4,0,16,39,0
56,4,10,3,14,1,4,1,40,39,0
32,4,7,0,8,4,4,0,40,39,0
22,4,13,4,10,1,4,1,40,39,0
23,0,10,4,0,2,4,1,40,39,0
33,4,9,2,3,0,4,1,40,39,0
42,4,10,0,1,4,4,0,12,39,0
62,6,9,2,14,0,4,1,48,39,0
24,0,5,4,0,3,4,1,40,39,0
26,2,13,4,11,3,4,1,40,39,0
46,4,10,0,3,4,4,1,40,39,1
33,4,13,5,12,1,4,0,50,39,1
65,0,9,2,0,0,4,1,1,39,1
65,8,9,2,14,0,4,1,20,39,0
46,4,10,2,3,0,4,1,40,39,1
43,2,11,0,4,1,4,0,40,39,0
43,4,9,2,3,0,4,1,40,39,1
35,4,6,2,3,0,4,1,40,39,0
48,4,9,6,6,2,4,0,48,39,0
55,1,13,2,4,0,4,1,40,39,1
45,4,11,2,3,0,4,1,40,39,0
56,4,13,2,4,0,4,1,40,39,0
59,1,14,4,4,1,4,1,40,39,0
56,2,9,2,3,0,4,1,40,39,0
21,4,9,4,8,3,2,1,10,39,0
26,4,7,2,4,0,4,1,40,39,0
38,4,9,4,8,4,4,0,40,39,0
27,4,10,4,1,3,4,0,40,39,0
48,5,4,2,3,0,4,1,50,39,1
37,7,14,2,10,0,4,1,60,39,1
63,6,9,2,3,0,4,1,30,39,0
27,7,9,4,14,1,0,1,38,39,1
20,4,10,4,12,3,4,1,25,39,0
26,4,14,2,10,0,4,1,40,39,1
21,0,6,4,0,3,2,1,40,39,0
51,6,12,2,4,0,4,1,40,39,0
28,4,12,2,10,0,4,1,40,39,1
39,4,11,0,8,1,0,0,40,4,0
35,4,14,2,12,0,4,1,55,39,1
21,0,10,4,0,1,4,0,43,39,0
65,4,4,2,3,0,4,1,40,39,0
54,2,11,2,14,0,2,1,40,39,0
39,4,4,4,8,3,4,1,35,39,0
24,4,10,4,1,3,2,0,40,39,0
36,4,13,4,4,1,1,0,40,39,0
70,0,10,2,0,0,4,1,10,39,1
52,4,9,0,3,1,4,1,40,39,1
64,4,9,2,7,0,4,1,40,39,0
43,4,10,0,3,1,4,1,40,39,0
44,4,11,4,9,1,4,1,25,39,0
47,1,9,5,1,4,4,0,40,39,0
32,4,8,2,6,0,4,1,40,39,0
20,4,10,4,12,3,4,0,30,39,0
33,4,10,4,1,1,4,0,38,39,0
52,4,9,0,1,4,4,0,40,5,0
49,4,4,2,7,0,4,1,40,39,0
31,4,9,2,12,5,4,0,18,39,0
62,6,9,4,8,4,4,0,6,39,0
44,4,10,0,3,1,4,1,55,39,0
28,2,9,2,11,0,4,1,40,39,0
68,2,14,6,10,4,2,0,40,39,1
40,1,10,4,1,4,4,0,40,39,0
46,4,4,4,6,1,4,1,50,39,0
22,4,9,4,7,3,4,0,40,39,0
37,6,13,0,13,1,4,1,15,39,0
62,4,14,4,10,1,4,1,70,39,0
37,4,13,2,4,0,4,1,50,39,1
35,4,9,4,12,1,4,1,40,39,1
44,4,9,2,12,0,4,1,68,39,0
41,4,11,2,12,0,4,1,40,39,1
36,2,13,0,10,4,4,1,40,39,0
26,4,13,0,8,1,4,0,45,39,0
48,1,9,2,14,0,2,1,40,39,1
21,4,9,4,8,1,4,0,28,39,0
39,4,15,2,3,0,4,1,40,39,1
38,4,11,0,10,1,4,0,40,39,1
44,4,11,2,3,0,4,1,40,39,1
56,4,6,2,12,5,1,0,30,24,1
25,4,5,4,14,2,4,1,40,39,0
32,2,13,4,10,1,4,0,50,39,0
47,4,10,4,1,1,4,0,40,39,1
26,4,10,4,6,3,4,1,40,39,0
31,4,13,4,10,1,2,0,60,39,1
23,4,11,4,4,3,4,1,40,39,0
41,1,10,0,10,4,4,0,40,39,1
55,6,10,2,4,0,2,1,25,39,0
23,4,10,0,4,4,4,0,25,39,0
45,4,9,2,1,0,2,1,40,39,1
42,2,13,2,4,0,4,1,40,39,0
29,4,10,4,10,1,4,1,15,39,0
48,4,14,2,4,0,4,1,40,39,0
36,4,10,0,3,4,4,1,40,39,0
52,5,13,2,12,0,4,1,50,39,1
46,4,11,0,3,4,4,1,40,39,0
34,4,10,4,1,3,4,1,40,39,0
27,7,12,4,1,1,4,0,40,11,0
18,4,9,4,7,3,4,0,40,39,0
18,4,10,4,8,3,4,0,24,39,0
42,4,4,2,3,0,4,1,40,39,0
64,0,10,2,0,0,4,1,40,39,0
36,4,14,2,4,0,4,1,45,39,1
20,0,7,4,0,3,2,0,20,39,0
52,5,15,2,12,0,4,1,40,39,1
44,5,13,2,4,0,4,1,45,39,1
53,4,10,2,12,0,4,1,60,39,1
36,4,13,2,12,0,4,1,60,39,1
27,4,13,4,13,2,1,1,40,39,0
52,4,9,2,7,0,4,1,60,39,0
60,6,14,2,10,0,4,1,40,39,0
41,4,12,2,13,0,4,1,45,39,1
64,6,15,2,10,0,4,1,40,39,1
25,4,2,4,8,2,4,1,25,8,0
63,4,4,2,8,0,1,1,40,35,0
54,2,11,0,3,1,4,1,40,39,0
21,4,9,4,6,3,4,1,40,39,0
27,4,13,4,1,1,4,1,40,31,0
63,6,14,2,5,0,4,1,50,39,0
37,4,9,0,8,1,4,0,30,39,0
22,4,9,4,14,1,4,1,35,39,0
54,4,4,2,3,0,4,1,40,39,0
54,4,6,0,8,4,4,0,40,39,0
60,2,9,2,8,0,4,1,40,39,0
19,4,7,4,6,3,4,1,25,39,0
25,2,9,0,1,1,4,0,40,39,0
51,2,9,2,1,5,4,0,40,39,0
47,1,9,4,4,1,4,0,40,39,0
44,6,6,4,3,3,4,1,50,39,0
18,0,10,4,0,3,4,0,30,39,0
57,4,9,6,10,1,4,0,57,39,0
22,4,10,4,12,3,4,1,34,39,0
36,7,10,0,8,4,2,0,20,39,0
33,0,9,2,0,5,4,0,38,39,0
39,4,10,2,7,0,4,1,40,39,0
49,4,16,2,10,0,3,1,50,39,1
41,4,9,2,8,0,1,1,40,3,0
35,4,10,2,1,0,4,1,38,39,0
40,5,12,0,12,4,4,0,40,39,0
30,4,13,4,4,1,4,0,40,39,0
25,4,9,4,12,1,4,1,37,39,0
25,4,10,2,1,0,2,1,36,39,1
37,4,14,2,1,0,4,1,50,39,1
53,6,15,0,10,1,4,1,60,39,1
34,6,12,4,10,1,4,0,25,39,0
22,4,9,4,8,2,4,1,40,0,0
18,4,9,4,12,3,4,0,20,39,0
52,0,14,2,0,5,4,0,40,39,1
45,4,9,0,12,4,2,1,40,39,0
19,4,10,4,1,3,4,0,40,39,0
33,5,13,2,12,0,4,1,65,39,0
45,7,10,2,1,0,4,1,40,39,0
43,7,13,2,4,0,4,1,35,39,1
40,4,9,2,3,0,4,1,35,39,0
41,6,13,2,5,0,4,1,75,39,1
25,4,9,2,3,0,4,1,40,39,0
22,4,13,4,1,3,4,0,32,39,0
52,4,10,4,1,4,4,1,45,39,0
45,1,10,2,1,0,4,1,40,33,1
32,7,16,4,10,1,4,0,70,39,0
26,4,13,4,14,3,4,1,20,39,0
24,4,10,0,8,1,2,1,40,39,0
37,4,9,0,7,4,2,0,40,39,0
49,4,9,0,8,1,4,0,40,39,0
43,2,14,2,10,0,4,1,50,39,0
35,4,9,4,7,1,4,1,40,39,0
37,4,15,2,10,0,4,1,50,39,1
17,4,7,4,12,3,4,1,20,39,0
48,4,9,2,14,0,4,1,55,39,1
40,0,14,0,0,3,4,0,55,39,0
26,4,10,4,1,3,4,1,40,39,0
35,4,13,2,3,0,1,1,40,30,1
21,4,10,4,12,3,4,0,15,39,0
54,4,6,0,8,1,4,1,70,39,0
40,4,13,0,1,1,2,0,40,39,0
51,4,10,5,4,1,2,0,40,39,0
60,6,9,2,8,5,2,0,50,39,0
22,4,10,4,12,3,4,1,8,39,0
20,4,9,4,5,3,4,1,40,39,0
21,4,7,4,5,4,4,1,40,39,0
21,4,10,4,6,1,4,1,40,39,0
43,4,10,0,1,1,4,0,44,39,0
36,4,13,2,3,0,4,1,50,39,1
65,7,9,2,1,0,4,1,40,39,1
48,4,9,2,7,0,4,1,40,39,1
37,4,14,5,4,1,4,1,60,20,1
20,4,8,4,7,3,4,1,40,39,0
41,7,9,0,4,1,4,0,40,39,0
55,6,5,2,3,0,4,1,50,39,0
39,2,13,0,10,4,4,0,40,39,0
41,1,10,2,14,5,4,0,40,39,1
80,4,11,2,3,0,4,1,24,39,0
59,7,6,2,5,0,4,1,40,39,0
52,4,7,2,3,0,4,1,40,39,1
39,4,13,2,4,0,4,1,50,39,1
56,6,10,3,10,1,2,1,50,39,0
69,2,9,6,1,1,2,0,20,39,0
49,4,13,2,4,0,4,1,50,39,1
33,4,9,2,4,0,4,1,40,39,0
28,5,9,2,4,0,4,1,45,39,1
49,4,10,2,4,0,4,1,40,39,1
51,2,9,3,6,4,4,1,40,39,0
42,4,10,0,8,4,4,0,32,39,0
66,4,9,6,1,1,4,0,13,39,0
44,4,11,5,3,2,4,1,48,39,1
26,4,9,0,12,1,4,1,40,39,0
43,4,10,0,1,4,4,0,40,39,0
28,4,6,4,7,1,4,0,40,39,0
25,0,13,4,0,3,4,0,30,39,0
17,4,7,4,12,3,4,0,8,39,0
52,4,13,2,3,0,4,1,50,39,1
34,0,9,5,0,3,4,0,8,39,0
24,4,10,4,6,1,4,1,40,39,0
41,0,13,3,0,1,4,1,30,39,0
65,4,10,6,12,2,4,0,45,39,0
36,6,10,2,3,0,4,1,40,39,1
19,4,9,4,6,2,4,1,30,39,0
43,4,10,3,12,1,4,1,45,26,0
39,2,14,2,10,5,4,0,50,9,1
48,4,7,2,14,0,4,1,40,39,1
50,2,11,2,11,0,4,1,40,39,1
21,4,10,4,8,3,4,1,25,39,0
36,4,9,4,8,1,2,0,40,39,0
33,4,9,2,8,0,2,1,36,14,0
50,1,13,2,4,0,4,1,40,39,0
49,7,14,2,12,0,4,1,80,39,1
34,4,13,4,12,4,2,1,45,0,0
70,5,16,2,4,0,4,1,40,39,1
39,4,9,0,14,1,4,1,40,39,0
44,4,10,0,10,1,4,0,40,39,0
32,4,13,2,13,5,4,0,40,39,1
40,4,5,4,3,2,2,1,49,39,0
46,4,9,2,3,0,2,1,40,39,1
21,0,10,4,0,3,4,1,20,39,0
40,4,13,2,8,5,1,0,52,24,1
47,4,7,0,3,3,4,1,8,39,0
19,4,9,4,1,1,4,1,30,39,0
22,4,10,4,1,2,4,0,16,39,0
20,4,10,4,11,3,4,0,16,39,0
46,2,13,0,10,1,4,0,25,39,1
41,4,13,2,10,0,4,1,45,39,1
17,4,6,4,10,3,3,0,15,39,0
41,4,9,2,7,0,2,1,40,39,0
28,4,9,5,3,1,4,1,40,39,0
20,0,10,4,0,3,4,1,25,39,0
24,4,9,4,8,1,4,1,40,39,0
33,4,10,2,4,0,4,1,50,39,0
44,1,10,2,4,0,4,1,55,39,1
26,6,9,4,10,3,2,0,40,39,0
47,6,11,2,12,0,4,1,40,39,1
24,4,9,2,7,0,4,1,40,39,0
58,1,13,2,4,0,2,1,40,39,1
41,4,9,2,3,0,4,1,60,39,0
38,6,4,2,12,0,4,1,35,39,1
21,4,10,4,1,1,4,0,40,39,0
33,4,10,4,4,3,4,1,45,39,0
23,0,10,4,0,3,4,0,32,39,0
40,4,6,0,7,4,4,0,40,39,0
47,2,9,0,4,1,4,0,40,39,0
41,4,13,0,4,4,2,0,40,39,0
38,4,13,2,5,0,4,1,50,39,0
50,4,4,0,8,2,4,0,40,39,0
45,4,9,3,5,2,2,1,40,39,0
65,0,13,2,0,0,4,1,40,22,1
33,4,9,4,6,1,4,1,40,39,0
34,1,12,4,1,1,4,1,40,39,0
65,4,14,0,12,1,4,1,28,39,0
24,4,7,4,14,3,4,1,39,39,0
26,4,13,4,7,2,4,1,40,39,0
55,4,9,0,3,1,4,1,40,39,0
66,4,13,0,10,4,4,0,8,5,0
43,2,13,2,10,0,4,1,40,39,0
37,4,13,4,1,2,2,0,40,39,0
22,4,9,2,3,0,4,1,40,39,0
21,4,7,2,7,0,4,1,40,39,0
69,0,15,2,0,5,4,0,25,0,0
27,4,14,4,7,1,4,0,40,39,0
48,4,9,2,1,0,4,1,45,39,1
24,4,13,4,10,4,4,0,40,39,0
18,3,7,4,0,3,4,0,10,39,0
53,2,9,6,8,1,4,0,30,39,0
26,4,9,2,3,0,4,1,40,31,0
60,4,10,2,12,0,4,1,40,39,1
21,4,10,4,8,3,4,0,60,39,0
39,4,3,2,8,0,4,1,40,26,0
45,4,10,2,4,0,4,1,60,39,1
76,6,9,2,3,0,4,1,30,39,0
19,4,10,4,8,1,4,0,30,39,0
34,4,10,2,10,0,2,1,40,23,1
54,4,10,0,3,1,4,1,40,39,0
23,4,13,4,1,1,4,0,40,39,0
44,2,4,0,6,1,4,1,40,39,0
27,4,10,0,1,4,2,0,40,39,0
23,4,8,4,6,3,0,1,40,39,0
37,6,9,2,5,0,4,1,50,39,0
41,4,9,2,3,0,4,1,40,39,1
21,7,10,4,1,3,4,0,35,39,0
37,1,9,2,1,0,4,1,40,9,1
63,4,9,4,7,1,4,1,40,39,0
35,4,7,2,3,0,4,1,40,39,0
47,4,5,2,7,0,2,1,56,0,0
41,4,10,4,5,1,4,1,40,39,0
50,6,9,0,10,1,1,0,60,40,0
26,5,9,4,12,3,4,1,50,39,0
36,2,10,2,13,0,4,1,42,39,1
47,4,10,2,10,0,4,1,40,34,1
51,4,10,0,4,4,2,0,50,39,0
41,4,9,0,1,1,3,0,40,39,0
40,4,15,2,10,5,4,0,30,39,1
32,4,13,2,4,0,4,1,50,39,0
37,2,13,2,1,0,4,1,40,39,1
40,5,13,0,4,1,4,1,40,39,0
56,4,13,2,3,0,4,1,40,39,0
50,4,9,2,3,0,4,1,40,39,0
28,4,5,2,7,0,4,1,42,39,0
28,4,9,2,7,0,4,1,40,39,0
19,6,7,4,1,3,4,0,30,39,0
44,4,9,2,7,0,4,1,40,39,0
42,6,15,0,10,4,4,0,44,39,1
47,4,10,2,4,0,4,1,40,39,1
31,4,10,2,7,0,4,1,40,39,0
61,4,7,2,8,0,4,1,40,39,1
21,4,10,4,1,3,4,0,40,39,0
26,4,13,2,8,0,4,1,45,39,1
58,4,9,2,1,5,4,0,40,39,1
35,4,13,3,10,1,1,0,40,30,0
35,4,11,4,1,1,2,0,40,39,0
29,2,12,4,1,1,4,1,40,39,0
40,4,14,2,10,0,4,1,40,39,1
33,4,13,2,12,0,4,1,55,39,1
38,6,10,0,7,4,4,1,40,39,0
50,6,11,4,8,1,4,1,50,39,0
66,4,10,2,13,0,4,1,40,39,1
36,2,10,2,11,0,4,1,40,39,1
33,4,7,4,12,1,4,0,40,39,0
55,1,14,2,4,0,4,1,60,39,1
46,4,9,2,7,0,4,1,40,39,0
36,4,12,4,3,1,4,1,40,39,0
41,0,8,0,0,1,4,0,40,2,0
30,4,9,0,8,4,4,0,32,39,0
29,4,8,4,4,1,4,1,42,9,0
60,0,10,6,0,1,2,0,40,39,0
24,4,9,5,12,4,4,0,48,39,0
42,6,10,5,8,4,2,0,50,39,0
26,4,9,5,4,3,4,0,40,39,0
37,4,13,2,10,0,4,1,40,39,0
27,4,3,4,5,4,4,1,48,13,0
26,4,9,2,3,0,4,1,48,39,0
23,4,11,4,3,4,4,1,50,39,0
60,4,14,2,4,0,4,1,60,39,1
49,1,9,0,1,4,2,0,40,39,0
46,4,10,2,1,0,4,1,40,39,0
21,4,9,4,7,1,4,1,40,39,0
48,6,15,2,3,0,4,1,60,39,0
70,5,5,0,12,1,4,1,45,39,0
44,2,14,4,10,3,4,0,55,39,0
58,4,13,2,12,0,4,1,40,39,0
41,4,12,0,4,1,2,0,40,23,0
54,4,4,0,7,4,4,0,40,39,0
42,5,14,0,4,4,1,1,60,19,1
28,4,6,0,6,1,4,1,40,39,0
65,4,7,2,6,0,4,1,20,39,0
35,6,9,2,3,2,4,1,35,21,0
82,4,3,6,8,4,4,1,20,39,0
48,6,10,2,14,0,4,1,50,39,1
44,4,16,2,4,0,1,1,40,24,1
68,4,14,4,1,1,4,0,20,39,0
42,4,9,2,8,0,4,1,40,39,0
24,4,9,4,1,1,4,0,37,39,0
54,4,10,2,6,0,2,1,40,39,0
22,4,10,4,6,3,4,1,40,39,0
43,6,10,2,5,0,4,1,84,39,0
17,4,5,4,8,3,4,0,35,39,0
46,6,9,0,14,1,4,1,50,39,0
59,4,10,2,13,0,4,1,40,39,1
37,4,9,2,6,0,4,1,40,39,0
70,0,9,2,0,0,4,1,24,39,0
57,5,9,2,12,0,4,1,30,39,1
47,0,9,2,0,1,4,0,35,39,0
31,4,9,4,12,4,2,0,24,39,0
23,4,9,4,1,3,4,0,40,39,0
17,4,8,4,8,3,4,0,25,39,0
63,4,1,2,10,0,3,1,30,26,0
44,4,15,0,10,1,4,1,55,39,1
30,4,15,2,10,0,4,1,60,39,1
23,4,10,4,10,3,4,1,20,39,0
44,4,14,2,10,0,4,1,60,39,1
24,4,10,4,12,3,4,0,40,39,0
34,4,10,4,6,2,4,1,20,39,0
37,4,10,2,3,0,4,1,65,39,0
24,4,7,4,7,4,4,0,40,39,0
32,4,9,0,7,3,2,0,40,39,0
42,6,9,2,3,0,2,1,25,23,0
20,4,10,4,8,3,4,0,10,39,0
34,7,10,2,10,0,2,1,40,39,1
37,4,10,4,14,4,4,0,20,33,0
47,1,9,0,1,1,4,0,40,39,0
25,4,5,4,5,2,4,1,45,26,0
36,6,9,2,5,0,4,1,65,39,1
60,4,9,2,12,0,4,1,50,39,0
64,5,9,2,3,0,4,1,10,39,0
32,2,13,2,1,5,4,0,40,39,0
33,7,6,2,8,0,4,1,40,39,0
71,4,13,4,4,1,4,0,14,39,0
55,2,10,0,4,1,0,0,40,39,0
85,6,9,6,12,1,4,0,50,39,0
57,6,4,2,10,0,4,1,40,0,0
39,4,15,2,10,0,1,1,67,19,1
25,4,10,4,3,3,4,1,55,39,0
58,4,10,2,3,0,4,1,40,39,1
57,4,9,2,3,0,4,1,40,39,0
30,4,11,0,10,4,4,0,36,39,0
19,4,7,0,12,4,4,0,20,39,0
40,4,10,2,10,0,4,1,40,39,1
28,4,9,4,11,4,0,0,40,39,0
43,1,13,2,10,0,4,1,40,39,0
40,0,9,2,0,5,4,0,35,39,1
19,4,9,4,8,3,4,0,15,39,0
24,4,9,4,4,1,4,1,38,39,0
34,4,13,4,12,1,4,1,65,39,1
22,4,9,4,8,1,4,0,40,39,0
64,6,11,2,5,0,4,1,55,39,0
55,0,4,2,0,0,4,1,40,0,0
26,4,7,2,3,0,4,1,40,39,0
80,4,9,3,1,1,4,0,16,39,0
79,2,16,6,10,4,4,0,40,39,0
58,6,13,2,4,0,4,1,40,39,1
43,4,13,0,13,1,4,1,40,39,0
43,4,9,2,3,0,4,1,40,39,1
46,4,9,0,8,1,4,1,25,39,0
35,4,9,2,4,5,4,0,40,39,1
51,4,11,2,3,0,4,1,40,39,0
52,2,14,0,4,1,4,0,60,39,1
43,5,13,2,12,0,4,1,60,39,1
68,4,10,6,4,1,4,0,45,39,0
34,7,13,2,10,5,4,0,45,39,1
37,4,13,2,3,0,1,1,40,1,1
22,4,9,4,12,3,2,0,40,39,0
32,4,9,2,14,0,4,1,55,39,0
65,6,6,2,3,0,4,1,40,39,0
28,4,10,4,7,3,4,1,60,39,0
37,4,9,2,14,0,1,1,40,0,0
40,5,13,4,10,1,4,0,45,39,0
40,4,7,4,8,2,4,1,40,39,0
52,4,9,5,8,2,4,0,20,39,0
35,4,10,2,3,0,4,1,60,39,0
62,6,3,2,5,0,4,1,30,39,0
49,4,11,2,6,0,4,1,45,39,0
49,4,9,0,7,2,4,0,55,39,0
47,4,13,2,10,0,4,1,40,39,1
45,4,9,5,4,1,4,0,40,39,0
37,4,2,3,5,2,4,1,77,26,0
36,2,11,2,11,0,4,1,53,39,1
36,4,6,2,3,0,4,1,70,26,0
44,4,13,2,10,0,4,1,50,39,1
51,7,14,2,10,0,4,1,60,39,1
25,7,10,2,11,0,4,1,40,39,0
28,6,9,4,3,1,4,1,55,39,0
57,4,9,6,12,4,4,0,32,39,0
46,4,9,2,3,0,0,1,40,39,0
59,4,6,2,14,0,4,1,45,39,1
28,4,7,2,6,3,4,1,40,39,0
25,4,9,0,8,1,4,1,40,39,0
35,4,9,3,1,4,2,0,40,39,0
27,4,12,2,3,0,4,1,45,39,1
29,4,13,2,12,0,4,1,40,39,1
43,1,9,0,1,1,4,1,40,39,0
38,1,9,4,1,3,2,0,40,39,0
26,4,10,4,1,3,4,0,40,39,0
55,0,14,2,0,0,4,1,50,39,1
36,4,9,5,3,3,4,1,40,39,0
37,4,10,2,7,0,4,1,40,39,1
23,0,9,4,0,3,4,1,40,39,0
34,4,9,2,8,0,4,1,30,0,0
41,4,7,2,11,0,4,1,55,39,0
44,4,11,5,10,1,4,0,40,6,0
48,6,11,0,4,1,4,0,50,39,0
35,2,9,2,11,0,2,1,35,39,1
43,2,13,0,10,4,2,0,42,39,0
57,1,13,2,10,0,4,1,40,39,1
44,2,9,2,1,2,4,0,40,39,0
28,4,9,4,8,3,4,1,40,39,0
55,4,6,6,3,4,2,0,40,39,0
52,4,9,2,7,0,4,1,38,39,0
30,4,9,5,1,4,2,0,40,39,0
31,4,16,2,10,0,1,1,50,37,1
21,0,10,4,0,3,4,1,70,39,0
50,5,15,2,10,0,4,1,45,39,1
43,6,13,2,5,0,4,1,70,39,1
33,4,9,4,7,1,3,1,50,39,0
23,1,11,2,6,0,4,1,25,39,0
35,4,13,2,5,0,4,1,65,41,1
18,4,10,4,8,3,4,1,15,39,0
21,0,10,4,0,4,3,0,40,39,0
33,2,13,2,11,0,2,1,70,39,1
30,1,13,4,4,2,1,0,45,39,0
21,4,10,4,11,3,4,1,15,39,0
36,2,13,2,1,5,4,0,35,11,1
38,4,10,2,10,0,4,1,40,39,0
33,4,14,2,4,0,4,1,60,2,1
24,4,11,2,3,0,4,1,45,39,0
24,4,10,2,10,0,2,1,40,39,0
39,4,10,0,11,4,2,0,30,39,0
43,4,9,2,8,0,1,1,60,3,0
43,6,13,2,10,0,4,1,21,39,0
62,0,14,2,0,0,4,1,2,39,1
30,7,13,4,1,3,2,0,40,39,0
25,4,7,2,14,0,4,1,40,39,0
45,4,9,2,8,5,4,0,35,39,0
22,4,10,4,11,1,4,1,20,39,0
73,4,13,2,10,0,4,1,40,39,1
26,4,10,2,3,0,4,1,40,39,1
24,4,9,4,7,2,2,1,45,39,0
18,4,8,4,3,3,4,1,20,39,0
35,4,13,2,6,0,4,1,35,39,1
22,4,10,5,12,4,4,0,43,39,0
28,4,10,2,6,0,4,1,40,26,0
38,4,10,2,3,0,4,1,45,39,0
68,0,16,2,0,0,4,1,70,39,0
40,2,9,2,1,5,4,0,40,39,0
32,4,10,2,7,0,4,1,84,39,1
42,4,9,2,14,0,4,1,50,39,1
31,7,9,2,1,2,4,0,35,39,0
33,4,13,2,10,0,4,1,50,22,0
54,6,13,0,14,1,4,1,65,39,0
63,4,9,0,5,1,4,1,25,39,0
67,6,13,2,12,0,4,1,30,39,0
47,4,9,0,8,1,2,0,14,39,0
67,5,13,6,8,4,4,0,35,39,0
33,4,9,2,1,5,3,0,19,39,0
33,2,9,5,8,3,4,0,80,39,0
25,2,13,2,1,0,4,1,40,39,0
25,4,10,4,1,1,4,0,40,39,0
35,4,10,0,7,4,4,1,40,39,0
54,4,9,2,3,0,4,1,40,39,1
35,6,9,2,5,0,4,1,80,39,1
18,4,7,4,8,3,4,1,12,39,0
54,0,9,0,0,1,4,0,25,39,0
30,4,7,2,5,0,4,1,60,26,0
29,4,6,4,3,1,4,1,48,39,0
41,4,13,2,10,5,4,0,10,39,1
40,4,12,2,13,0,4,1,40,39,1
46,4,10,2,13,0,4,1,40,39,1
39,4,12,2,13,5,4,0,45,39,0
42,4,13,2,1,5,4,0,40,39,1
49,6,13,2,3,0,4,1,50,39,1
23,4,10,4,8,3,4,0,40,39,0
34,4,4,2,14,0,4,1,40,39,0
42,6,9,2,3,0,4,1,48,39,0
31,4,10,2,3,0,4,1,50,39,1
72,0,9,2,0,5,4,0,2,39,0
31,4,11,2,14,0,4,1,30,39,1
90,4,14,2,10,5,4,0,40,39,1
27,6,13,4,10,3,4,0,40,39,0
18,0,9,4,0,2,4,1,40,39,0
30,6,9,4,3,1,4,1,50,39,1
27,2,9,4,10,3,2,0,40,39,0
27,6,7,2,4,0,4,1,50,39,0
28,4,9,4,3,1,4,1,40,39,0
40,4,9,4,1,3,4,0,45,39,0
43,2,14,5,10,4,2,0,37,39,0
26,4,9,2,14,0,4,1,50,39,0
48,6,11,2,8,5,4,0,15,39,0
41,4,12,2,5,0,1,1,40,39,0
32,4,9,2,3,0,4,1,40,11,0
23,4,9,4,3,1,4,1,40,39,0
35,4,7,2,12,0,4,1,65,39,0
42,4,10,2,4,0,4,1,50,39,0
27,7,13,4,10,1,4,0,40,39,0
34,4,9,2,14,0,4,1,40,39,0
25,4,13,4,10,3,4,0,40,39,0
46,2,13,4,10,3,4,1,45,39,1
34,4,10,2,8,0,1,1,40,30,0
39,4,9,6,1,1,4,0,40,39,0
33,4,9,4,7,3,4,0,40,0,0
25,4,13,4,1,1,4,1,40,39,0
45,4,11,0,4,1,4,1,50,39,0
46,4,13,0,10,1,4,1,40,39,0
23,4,9,0,3,1,4,1,50,21,0
37,4,10,4,4,1,2,1,40,39,0
39,4,14,2,10,0,4,1,40,0,1
38,6,9,2,6,0,4,1,40,39,1
